system:index,NO2_mean,fecha,.geo
20201026T123943_20201028T060044,-9999,2020-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026T142112_20201028T072028,-9999,2020-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026T160241_20201028T083428,-9999,2020-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026T174411_20201028T110114,9.425974415914154E-6,2020-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026T192540_20201028T123617,-9999,2020-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026T210710_20201028T141217,-9999,2020-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026T224839_20201028T152723,-9999,2020-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T003009_20201028T171724,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T021138_20201028T184235,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T035307_20201028T205233,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T053437_20201028T224317,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T071606_20201029T003019,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T085736_20201029T020830,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T103905_20201029T042440,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T122035_20201029T054946,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T140204_20201029T071309,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T154334_20201029T083649,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T172503_20201029T101938,9.304547334935597E-6,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T190632_20201029T125013,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T204802_20201029T140238,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027T222931_20201029T151806,-9999,2020-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T001101_20201029T170251,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T015230_20201029T184114,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T033400_20201029T203755,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T051529_20201029T220421,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T065659_20201030T000450,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T083828_20201030T015614,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T101958_20201030T034520,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T120127_20201030T053053,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T134256_20201030T070000,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T152426_20201030T081949,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T170555_20201030T100127,7.402013336513457E-6,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T184725_20201030T122148,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T202854_20201030T132621,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T221024_20201030T145331,-9999,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028T235153_20201030T170237,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T013323_20201030T183304,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T031452_20201030T195918,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T045621_20201030T221935,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T063751_20201030T235305,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T081920_20201031T020212,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T100050_20201031T033907,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T114219_20201031T051244,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T132349_20201031T070547,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T150518_20201031T080335,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T164647_20201031T095203,6.539123472846542E-6,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T182817_20201031T121200,2.701990186366643E-6,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T200946_20201031T130311,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T215116_20201031T144628,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029T233245_20201031T162928,-9999,2020-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T011415_20201031T175907,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T025544_20201031T194507,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T043714_20201031T220912,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T061843_20201031T234241,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T080013_20201101T013220,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T094142_20201101T031953,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T112312_20201101T045824,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T130441_20201101T064707,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T144610_20201101T073217,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T162740_20201101T094648,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T180909_20201101T120019,1.0375129982971611E-6,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T195039_20201101T132101,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T213208_20201101T143912,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T231338_20201101T162050,-9999,2020-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T005507_20201101T172954,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T023637_20201101T192712,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T041806_20201101T213703,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T055935_20201101T232425,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T074105_20201102T010709,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T092235_20201102T030223,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T110404_20201102T050211,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T124533_20201102T055636,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T142703_20201102T072500,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T160832_20201102T092328,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T175002_20201102T111030,3.5079312290250667E-6,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T193131_20201102T123315,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T211301_20201102T140219,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031T225430_20201102T155618,-9999,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T003600_20201102T170835,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T021729_20201102T185403,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T035858_20201102T210433,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T054028_20201102T230430,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T072157_20201103T005331,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T090327_20201103T023337,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T104456_20201103T041515,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T122626_20201103T055825,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T140755_20201103T071618,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T154925_20201103T091653,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T173054_20201103T103514,6.559480899180436E-6,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T191224_20201103T121902,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T205353_20201103T134553,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101T223523_20201103T153140,-9999,2020-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T001652_20201103T171619,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T015822_20201103T182912,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T033951_20201103T204859,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T052120_20201103T224324,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T070250_20201104T003404,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T084419_20201104T020956,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T102549_20201104T035035,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T120718_20201104T053511,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T134848_20201104T070344,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T153017_20201104T084256,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T171147_20201104T101046,1.356577369097462E-6,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T185316_20201104T121250,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T203446_20201104T132908,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T221615_20201104T150825,-9999,2020-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T235745_20201104T172220,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T013914_20201104T175259,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T032044_20201104T202807,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T050213_20201104T221714,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T064342_20201105T001438,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T082512_20201105T013325,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T100642_20201105T035013,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T114811_20201105T071914,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T132940_20201105T072447,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T151110_20201105T080518,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T165239_20201105T100501,1.226082424162316E-6,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T183409_20201105T114822,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T201538_20201105T131004,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T215708_20201105T145924,-9999,2020-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103T233837_20201105T162600,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T012007_20201105T173458,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T030136_20201105T201017,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T044306_20201105T215959,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T062435_20201105T233316,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T080605_20201106T011536,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T094734_20201106T031049,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T112904_20201106T051108,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T131033_20201106T065028,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T145203_20201106T080431,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T163332_20201106T093452,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T181501_20201106T111943,6.797754579174569E-6,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T195631_20201106T130311,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T213800_20201106T142055,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T231930_20201106T160342,-9999,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T010059_20201106T172146,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T024229_20201106T193343,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T042358_20201106T215007,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T060528_20201106T232855,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T074657_20201107T005911,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T092827_20201107T030306,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T110956_20201107T044002,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T125126_20201107T063230,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T143255_20201107T080439,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T161425_20201107T092642,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T175554_20201107T110929,-2.622813446739691E-7,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T193724_20201107T123445,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T211853_20201107T141549,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105T230023_20201107T160239,-9999,2020-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T004152_20201107T171053,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T022322_20201107T191936,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T040451_20201107T211657,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T054621_20201107T230644,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T072750_20201108T005428,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T090920_20201108T023330,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T105049_20201108T040713,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T123219_20201108T055213,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T141348_20201108T074050,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T155518_20201108T084252,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T173647_20201108T104704,8.858255624671977E-6,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T191817_20201108T123743,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T205946_20201108T143331,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106T224116_20201108T154443,-9999,2020-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T002245_20201108T170918,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T020415_20201108T185446,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T034544_20201108T211518,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T052713_20201108T225517,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T070843_20201109T003815,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T085013_20201109T021856,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T103142_20201109T035051,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T121312_20201109T053604,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T135441_20201109T073713,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T153610_20201109T084344,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T171740_20201109T102259,4.3411394053663125E-6,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T185909_20201109T122701,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T204039_20201109T135154,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107T222209_20201109T152055,-9999,2020-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T000338_20201109T194953,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T032637_20201109T204006,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T050806_20201109T223254,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T064936_20201109T235651,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T083106_20201110T012645,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T101235_20201110T032615,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T115405_20201110T053317,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T133534_20201110T065613,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T151703_20201110T081336,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T165833_20201110T094741,-6.876028028444827E-6,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T184002_20201110T120641,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T202132_20201110T132317,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T220302_20201110T151419,-9999,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108T234431_20201110T165705,-9999,2020-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T012601_20201110T181524,-9999,2020-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T030730_20201110T201442,-9999,2020-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T044859_20201110T221036,-9999,2020-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T063029_20201110T234323,-9999,2020-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T081159_20201111T011826,-9999,2020-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T095328_20201111T033704,-9999,2020-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T113458_20201111T053702,-9999,2020-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
